LKA|2017620
LKI|2022390
LKU|2025596
LMA|2027745
LMI|2031967
LMU|2033182
LNA|2039818
LNI|2043021
LNU|2043149
LRA|2043168
LSA|2043289
LSI|2043474
LSU|2043618
LTA|2043656
LTU|2044613
LUB|2045343
LUD|2047005
LUF|2047221
LUG|2047870
LUH|2048041
LUK|2050172
LUL|2051588
LUM|2054443
LUN|2056731
LUR|2063056
LUS|2063551
LUT|2064694
LUW|2065248
LUX|2066559
LUY|2069242
LUZ|2069912
LWA|2070139
LWI|2070969
LWU|2071017
LXA|2071102
LXI|2084648
LXU|2087296
LYA|2088317
LYI|2090432
LYU|2090441
LZA|2090635
LZI|2092002
LZU|2092655
MAB|2092785
MAD|2094048
MAF|2095121
MAG|2096875
MAH|2097481
MAK|2100595
MAL|2106129
MAM|2115015
MAN|2117205
MAR|2129105
MAS|2132319
MAT|2136511
MAW|2144709
MAX|2149538
MAY|2161513
MAZ|2168495
MBA|2170836
MBI|2174707
MBN|2180117
MBT|2180137
MBU|2180148
MDA|2180366
MDI|2180692
MDU|2180928
MFA|2181258
MFI|2184364
MFU|2186856
MGA|2186866
MGI|2187113
MGU|2187141
MHA|2187172
MHI|2188619
MHU|2188757
MIB|2189189
MID|2189289
MIF|2189742
MIG|2189880
MIH|2189890
MIK|2190969
MIL|2191483
MIM|2195533
MIN|2199829
MIR|2222948
MIS|2224970
MIT|2226495
MIW|2226933
MIX|2228134
MIY|2230503
MIZ|2231470
MKA|2231791
MKI|2234083
MKU|2234239
MLA|2234906
MLI|2238163
MLU|2239274
MNA|2239344
MNI|2240507
MNU|2240594
MRA|2240819
MRI|2242257
MRU|2243240
MSA|2243948
MSI|2246012
MSU|2246594
MTA|2247636
MTI|2250756
MTU|2250868
MUB|2251853
MUD|2254433
MUF|2255298
MUG|2255894
MUH|2256032
MUK|2258906
MUL|2260120
MUM|2266272
MUN|2267856
MUR|2273892
MUS|2275496
MUT|2280544
MUW|2282302
MUX|2282947
MUY|2286612
MUZ|2286691
MWA|2287616
MWI|2295642
MXA|2295662
MXI|2302666
MXU|2306409
MYA|2306820
MYI|2310542
MYU|2310562
MZA|2311639
MZI|2312646
MZU|2312807
NAB|2313104
NAD|2318637
NAF|2319916
NAG|2326358
NAH|2326720
NAK|2339679
NAL|2347484
NAM|2362996
NAN|2372116
NAR|2375920
NAS|2379371
NAT|2386865
NAW|2393225
NAX|2398378
NAY|2411937
NAZ|2415076
NDA|2419565
NDH|2421553
NDI|2421563
NDU|2422178
NFA|2423689
NFI|2429334
NFT|2431563
NFU|2431583
NGA|2433087
NGI|2433844
NGU|2433893
NHA|2433902
NHB|2438827
NHI|2438836
NHU|2439202
NIB|2443284
NID|2444062
NIF|2444228
NIG|2445122
NIH|2445172
NIK|2446867
NIL|2447667
NIM|2450020
NIN|2451445
NIR|2454594
NIS|2456134
NIT|2457306
NIW|2457865
NIX|2459287
NIY|2462260
NIZ|2463411
NKA|2463656
NKI|2470680
NKT|2471100
NKU|2471110
NSA|2474552
NSI|2478991
NSM|2479528
NST|2479538
NSU|2479558
NTA|2480918
NTI|2486107
NTM|2486403
NTU|2486413
NUB|2490818
NUD|2492451
NUF|2492833
NUG|2493555
NUH|2493594
NUK|2495179
NUL|2496320
NUM|2497889
NUN|2499154
NUR|2501971
NUS|2502663
NUT|2503447
NUW|2503867
NUX|2505165
NUY|2507312
NUZ|2508698
NWA|2509382
NXA|2509412
NXI|2520176
NXM|2524221
NXU|2524231
NYA|2525051
NZA|2526229
NZI|2529544
NZT|2531205
NZU|2531215
RAB|2532376
RAD|2542596
RAF|2544196
RAG|2545466
RAH|2545606
RAK|2552231
RAL|2555165
RAM|2557234
RAN|2559331
RAR|2561431
RAS|2562016
RAT|2564827
RAW|2569843
RAX|2572269
RAY|2576209
RAZ|2576765
RBA|2578806
RBI|2579267
RBU|2579531
RDA|2579562
RDI|2580931
RDU|2584267
RFA|2584674
RFI|2584880
RFU|2585004
RGA|2585073
RHA|2585111
RHI|2585781
RHU|2585820
RIB|2586169
RID|2587351
RIF|2588937
RIG|2589789
RIH|2589837
RIK|2591877
RIL|2594223
RIM|2595304
RIN|2597380
RIR|2601102
RIS|2601400
RIT|2602084
RIW|2602123
RIX|2603428
RIY|2604646
RIZ|2605856
RKA|2607695
RKI|2608194
RKU|2608274
RLA|2608472
RLI|2608796
RMA|2608961
RMI|2609001
RMU|2609038
RNA|2609068
RNI|2609848
RSA|2610022
RSI|2611342
RSU|2612114
RTA|2612182
RTI|2612668
RTU|2612689
RUB|2613154
RUD|2614011
RUF|2614217
RUG|2615423
RUH|2615432
RUK|2617479
RUL|2618301
RUM|2620604
RUN|2622717
RUR|2629056
RUS|2630120
RUT|2631515
RUW|2631608
RUX|2633124
RUY|2634849
RUZ|2635105
RWA|2635889
RXA|2635946
RXI|2637582
RXU|2637765
RYA|2637815
RZA|2638530
RZI|2639016
RZU|2639573
SAB|2640205
SAD|2645268
SAF|2648173
SAG|2649288
SAH|2649437
SAK|2652379
SAL|2654677
SAM|2661152
SAN|2666890
SAR|2669799
SAS|2674185
SAT|2674605
SAW|2675744
SAX|2678342
SAY|2683745
SAZ|2688752
SBA|2689349
SBI|2689778
SBU|2690385
SDA|2690513
SDI|2690570
SDU|2690652
SFA|2690701
SFI|2691070
SFU|2691235
SGA|2691311
SHA|2691351
SHI|2692653
SHU|2692751
SIB|2692978
SID|2694218
SIF|2695020
SIG|2695647
SIH|2695657
SIK|2697209
SIL|2698374
SIM|2699912
SIN|2701138
SIR|2702595
SIS|2707554
SIT|2707675
SIW|2708061
SIX|2708820
SIY|2709899
SIZ|2710899
SKA|2711048
SKI|2711491
SKU|2711725
SLA|2712321
SLI|2713225
SLU|2714228
SMA|2714569
SMI|2715516
SMU|2716865
SNA|2717000
SNI|2717842
SNU|2717871
SRA|2717961
SRI|2719526
SRU|2721051
STA|2721229
STI|2726270
STU|2726495
SUB|2726910
SUD|2727728
SUF|2728466
SUG|2728982
SUH|2729002
SUK|2729991
SUL|2730503
SUM|2734343
SUN|2737687
SUR|2738939
SUS|2740313
SUT|2740524
SUW|2740738
SUX|2741062
SUY|2742341
SUZ|2742461
SWA|2742698
SWI|2743084
SXA|2743125
SXI|2744214
SXU|2744262
SYA|2744569
SYI|2744719
SZA|2744729
SZI|2744771
SZU|2744977
TAB|2745239
TAD|2750972
TAF|2753148
TAG|2754912
TAH|2756108
